,condition,card2vec,drugName
1263,272,"[-0.23507705330848694, 0.3778148591518402, -0.2200743407011032, 0.40826401114463806, -0.07737093418836594, 0.20199060440063477, 0.3595130741596222, -0.10337384790182114, -0.2022867053747177, 0.11106759309768677, -0.2992229461669922, 0.6870401501655579, -0.24711573123931885, -0.513653576374054, -0.1833769977092743, 0.03140003979206085, -0.16516301035881042, 0.5718849301338196, -0.25496572256088257, 0.12289013713598251, 1.2435266971588135, -0.3436524271965027, -0.11725533753633499, 0.021513471379876137, 0.22567129135131836, -0.23374079167842865, -0.07237760722637177, -0.5873004198074341, -0.31298497319221497, 0.21401448547840118, 0.5560926795005798, -0.07532456517219543, -0.661613404750824, 0.2811082899570465, 0.09522947669029236, 0.47211700677871704, -0.07372258603572845, 0.16556061804294586, -0.6493027806282043, -0.13258369266986847, -0.15836822986602783, 0.02087963931262493, -0.21135009825229645, 0.04963386431336403, -0.03447991609573364, -0.1646956354379654, -0.3821069002151489, 0.07433261722326279, -0.25180721282958984, -0.2680322527885437, 0.08095815032720566, 0.02932293899357319, -0.029208829626441002, 0.15458782017230988, 0.011031695641577244, -0.5942865014076233, -0.8650636672973633, 0.5556485652923584, 0.6135604381561279, -0.10822244733572006, -0.011054997332394123, -0.16795973479747772, -0.5733106732368469, 0.46976545453071594]",2623
1264,88,"[0.17278018593788147, 0.011806564405560493, -0.24195410311222076, 0.5020953416824341, 0.9332651495933533, -0.0025693902280181646, -0.1501348465681076, -0.9852272868156433, 0.060293447226285934, -0.3121219277381897, 0.38322320580482483, -0.15208804607391357, -0.6774889230728149, -0.2872677743434906, -0.052617236971855164, -0.3407159447669983, 0.12632834911346436, 0.24811513721942902, -0.20464397966861725, -0.261772096157074, 0.22488418221473694, 0.1992565244436264, 0.011593816801905632, -0.4080568850040436, 0.12055110931396484, -0.18833060562610626, -0.32175469398498535, -0.5868170857429504, -0.7292792797088623, 0.3706415295600891, 0.2992570102214813, -0.8695675134658813, -0.8766568899154663, -0.15342660248279572, -0.3682405352592468, -0.05108978599309921, 0.11678649485111237, 0.18749754130840302, -0.3462531566619873, -0.2224988490343094, 0.07703212648630142, 0.47319158911705017, -0.0012911506928503513, -0.20750872790813446, 0.5555213689804077, 0.42755889892578125, -0.35726651549339294, 0.07074108719825745, 0.45247721672058105, 0.018195753917098045, -0.1835593432188034, -0.1996520757675171, 0.3342391550540924, -0.4100345969200134, 0.13529013097286224, 0.3173762261867523, -1.0108566284179688, 0.3535171151161194, 0.33910834789276123, -0.054920971393585205, -0.30703845620155334, -0.4903291165828705, -0.24560604989528656, 0.02260577492415905]",1896
1265,546,"[-0.14808441698551178, 0.17033948004245758, -0.8946995735168457, 0.14414705336093903, 1.1208621263504028, -0.6295904517173767, -0.33972784876823425, -0.002869892632588744, -0.32776203751564026, 0.7707582712173462, 1.1352976560592651, -0.537100076675415, -0.555336058139801, -0.8726891279220581, 0.584279477596283, 0.9655938744544983, -0.18249857425689697, 0.5576687455177307, -0.6060858368873596, -0.24603161215782166, -0.5787854790687561, -0.5535365343093872, 0.6929622888565063, -0.48793861269950867, 0.819279134273529, 0.048701751977205276, -0.3511919379234314, 0.17449931800365448, -1.0472772121429443, 0.15758387744426727, 0.41783860325813293, -0.04756736382842064, -0.050507038831710815, -0.25557324290275574, 0.009481559507548809, 0.4525110721588135, 0.12905138731002808, 0.9070996046066284, -0.5033909678459167, 0.4502882659435272, -0.004254988394677639, -0.13482756912708282, 0.17137446999549866, -0.6300140619277954, 0.37291091680526733, -0.13778966665267944, 0.18017640709877014, -0.8509700894355774, -0.377463698387146, -0.3796447515487671, -0.19585387408733368, -1.0785151720046997, -0.2898164391517639, 0.43837785720825195, 0.9866772294044495, 0.2138766050338745, 0.19028247892856598, -0.2918560802936554, 0.17968299984931946, -0.03991195559501648, -0.3977400064468384, -0.5891275405883789, -0.7475197911262512, -0.2945314943790436]",408
1266,173,"[0.08376111090183258, -0.3372703492641449, -1.2036781311035156, -0.3411140441894531, -0.13012240827083588, 1.203061580657959, -0.3896905183792114, 0.33870595693588257, -0.21243798732757568, -0.8066332340240479, 0.530768632888794, 0.3166586756706238, -1.4165928363800049, 0.07552368938922882, -0.5587529540061951, 0.7292829155921936, 1.0745428800582886, 0.8392338752746582, -0.6704885959625244, 0.08017585426568985, 0.6816298365592957, -0.8017178773880005, 0.8777188062667847, -1.570969581604004, -0.39277219772338867, 0.7115330696105957, 0.5065725445747375, -0.13776174187660217, -1.5583230257034302, 0.428891658782959, 0.5947245359420776, 0.4958794414997101, 0.5042328834533691, -0.4285224676132202, -0.7051591873168945, 1.438320517539978, 0.14247195422649384, 0.48698902130126953, 0.3334369361400604, -0.3573535084724426, 0.4104672074317932, -0.08909441530704498, 0.042424023151397705, 0.2896897494792938, -0.020519288256764412, -0.8321678042411804, -1.4121077060699463, 0.18763017654418945, -0.014841104857623577, -1.0308691263198853, -0.8601506948471069, -1.4888601303100586, -0.03248272091150284, 0.08876889199018478, 0.3035305142402649, 1.385843276977539, 0.09156081080436707, -0.15454594790935516, 0.08565382659435272, -1.750206470489502, 0.22827529907226562, 0.269639253616333, -0.40451380610466003, -0.42967742681503296]",1858
1267,173,"[0.22297030687332153, -0.0885370746254921, -0.14302438497543335, -0.04059632495045662, 0.15602150559425354, 0.07233115285634995, 0.1917610615491867, 0.19582165777683258, -0.13255740702152252, 0.08248894661664963, 0.22119034826755524, 0.1586741954088211, -0.3376580774784088, -0.3257461190223694, -0.06380260735750198, 0.06900200247764587, -0.38128146529197693, 0.11209952086210251, -0.14737114310264587, 0.0435001365840435, 0.1682395190000534, -0.13566376268863678, -0.019427819177508354, -0.12779605388641357, 0.07926887273788452, -0.18649546802043915, -0.11947337538003922, 0.32199904322624207, -0.26214027404785156, 0.26538681983947754, 0.3118613064289093, 0.16807253658771515, -0.34487876296043396, 0.08586419373750687, -0.059025831520557404, -0.11683127284049988, 0.1949349194765091, 0.2687864303588867, 0.08834060281515121, 0.14195075631141663, -0.2979617416858673, -0.1025637835264206, -0.0228261835873127, -0.04117977246642113, -0.11109786480665207, 0.018768681213259697, -0.31779611110687256, -0.3629530072212219, 0.21309678256511688, 0.15175795555114746, 0.1489945948123932, -0.19587023556232452, 0.028209416195750237, 0.022289585322141647, 0.3042893409729004, 0.10755152255296707, -0.2744519114494324, 0.10962481051683426, 0.07958868891000748, -0.2248084843158722, 0.293651819229126, -0.13145966827869415, -0.1459951102733612, 0.1569439023733139]",1167
1268,173,"[0.15188945829868317, -0.006093382835388184, -0.12775467336177826, -0.06594890356063843, 0.14561843872070312, 0.11003512889146805, 0.13577638566493988, 0.16523608565330505, -0.15713800489902496, -0.0059537687338888645, 0.2002369463443756, 0.1346598118543625, -0.33355873823165894, -0.39980456233024597, -0.0033929345663636923, 0.0672028586268425, -0.30202779173851013, 0.15871036052703857, -0.0691414400935173, -0.016307907178997993, 0.22675877809524536, -0.10911978781223297, 0.055609144270420074, -0.10127360373735428, 0.12218337506055832, -0.18939641118049622, -0.05652259290218353, 0.2793620228767395, -0.19645027816295624, 0.30609795451164246, 0.31279227137565613, 0.133987694978714, -0.3175061047077179, 0.08544199913740158, -0.05736623331904411, -0.13747158646583557, 0.32701319456100464, 0.28926366567611694, 0.0564487986266613, 0.2217714488506317, -0.2828131318092346, -0.11362991482019424, -0.01909456215798855, 0.003684986149892211, -0.12231593579053879, 0.019149642437696457, -0.30847546458244324, -0.3700988292694092, 0.1728539764881134, 0.14982366561889648, 0.1137457862496376, -0.1318335235118866, 0.04589097946882248, 0.034331370145082474, 0.30585670471191406, 0.15755410492420197, -0.3405582904815674, 0.17694848775863647, 0.16770769655704498, -0.38231807947158813, 0.29456809163093567, -0.16584616899490356, -0.13123905658721924, 0.13647815585136414]",66
1269,272,"[0.27337348461151123, 0.6850608587265015, -0.642042875289917, 0.6436383724212646, 0.5387356877326965, -0.406004399061203, -0.21185438334941864, 0.3571487069129944, -0.055073339492082596, 0.2067209780216217, 0.3639976382255554, 0.1193612739443779, -0.09278153628110886, -1.03584623336792, 0.2675561010837555, 0.800288200378418, 0.886967122554779, -0.3019227385520935, -1.1209278106689453, 0.0266123004257679, 0.651235044002533, -0.32093220949172974, -0.20316004753112793, -0.05609487369656563, 0.35990574955940247, 0.21662552654743195, -0.09513062238693237, -0.13087014853954315, -1.065079689025879, -0.05816508084535599, -0.5195367932319641, -0.35862019658088684, 0.17585858702659607, 0.1924675852060318, 0.3521330654621124, -0.008504139259457588, 0.3167838752269745, 0.11866352707147598, 0.5493412613868713, -0.05087025836110115, -0.19359169900417328, 0.19255760312080383, 3.492275936878286e-05, 0.14770768582820892, -0.464962899684906, 0.2590378224849701, -0.16903729736804962, -0.796073853969574, -0.07183490693569183, 0.17251722514629364, 0.26666441559791565, 0.2258792519569397, -0.25794410705566406, -0.07724013179540634, 0.060168784111738205, 0.08414269238710403, -0.8673502206802368, -0.031740326434373856, 0.4153323769569397, 0.04988326504826546, -0.002477408852428198, -0.5195432901382446, -0.06119221821427345, 0.45991769433021545]",686
1270,526,"[0.7362107038497925, 1.0222499370574951, -0.5543992519378662, 0.5873153209686279, 0.9472772479057312, 0.34709593653678894, 0.34377607703208923, -0.6069439053535461, 0.07676289975643158, 0.07040472328662872, 0.760254442691803, 0.31681621074676514, -1.2351738214492798, -1.1770477294921875, -0.3021398186683655, 1.2480789422988892, -0.027282986789941788, -0.6942453980445862, -0.44305673241615295, -0.6123847961425781, 0.8074988126754761, -0.2219049036502838, 0.08080267161130905, -1.4272524118423462, 0.727994978427887, 0.3565112054347992, -0.03706645965576172, -0.3691597878932953, -1.2658672332763672, -0.2312086820602417, -0.434538871049881, -0.020732693374156952, -0.4524697959423065, -0.27239084243774414, 0.056040093302726746, 0.5183354616165161, -1.135549783706665, -0.09368978440761566, -1.1790812015533447, 0.24394811689853668, 0.055814385414123535, 0.7318074703216553, -0.05196218937635422, -0.2209639847278595, 0.691621720790863, -0.8107759952545166, 0.2540598511695862, 0.17065022885799408, -0.12159541249275208, -1.0030231475830078, -0.41910025477409363, -0.46965378522872925, 0.2522372007369995, -0.9234299063682556, 0.6853450536727905, 0.8456533551216125, -0.7163832783699036, -0.563065230846405, -0.2868979573249817, -0.9797164797782898, -1.1948301792144775, -0.3972252309322357, -0.5421472191810608, -0.5841920971870422]",3159
1271,131,"[-0.17844223976135254, -0.0003260187804698944, -0.5758451819419861, 0.1188601404428482, 0.6897754669189453, -0.2279459834098816, -0.012770300731062889, -0.42797860503196716, 0.016903724521398544, 0.28337419033050537, 0.21844582259655, 0.28150084614753723, -0.023808235302567482, -0.3278968930244446, -0.18729230761528015, 0.28829461336135864, 0.1649574339389801, 0.38179391622543335, -0.024321535602211952, -0.076206274330616, 0.5409736633300781, 0.12926334142684937, 0.10521047562360764, 0.05031879246234894, 0.37041983008384705, 0.2419489324092865, -0.06175059825181961, -0.11874023824930191, 0.009838598780333996, 0.418539434671402, 0.23990562558174133, -0.2061515599489212, -0.34804025292396545, -0.4123326241970062, 0.11149165034294128, -0.21781449019908905, -0.035287197679281235, -0.20230542123317719, -0.1632612645626068, -0.037638697773218155, -0.1697196513414383, 0.10874039679765701, -0.15917818248271942, 0.008356797508895397, -0.046715833246707916, -0.12033779174089432, 0.03261648118495941, 0.39582085609436035, -0.0018316892674192786, 0.20191268622875214, -0.26937010884284973, 0.36382243037223816, 0.017546692863106728, -0.39904946088790894, 0.3420729339122772, 0.315591037273407, -0.08180554211139679, -0.13741865754127502, 0.11848308891057968, 0.4616214632987976, -0.05892755836248398, 0.1866302639245987, 0.11546642333269119, -0.1517205536365509]",1926
1272,612,"[0.28720206022262573, -0.16425412893295288, -1.1408441066741943, 0.27279385924339294, 0.7707276344299316, 0.2471410036087036, 0.12198619544506073, 0.22001314163208008, 0.887220025062561, 0.12673014402389526, 0.8177548050880432, 0.07443277537822723, 0.14439329504966736, -1.0187219381332397, 1.0600615739822388, -0.3424758315086365, -0.4776225686073303, 0.019742406904697418, 0.2487776279449463, -0.550211489200592, 0.4374002516269684, 0.28251466155052185, 0.6293091773986816, -0.9948381185531616, 0.5811158418655396, -0.029121004045009613, -0.3101741373538971, -0.19055207073688507, 0.5446153879165649, -0.1572904884815216, 1.0046623945236206, 0.08417319506406784, -1.0449459552764893, 0.7014155387878418, -0.057959139347076416, -0.08489854633808136, -0.2611616849899292, 0.5923130512237549, 0.5986613631248474, 0.3889966309070587, -1.0776468515396118, 1.1260968446731567, -1.9095547199249268, 0.6637241244316101, 1.0021650791168213, 0.0889664962887764, 1.2079455852508545, 0.21726027131080627, 0.3167308270931244, 0.9596524238586426, -0.9756566882133484, -1.0299890041351318, 0.07180553674697876, -0.14980658888816833, 0.6534342765808105, -0.658300518989563, -0.2797771990299225, -0.04654829204082489, 0.574329674243927, -0.05145542323589325, -0.14688916504383087, 0.3890228867530823, 0.358345091342926, 1.1264917850494385]",778
1273,629,"[-0.09962867200374603, 0.8547868132591248, -0.9474295973777771, 0.502791166305542, 1.2962288856506348, 0.1495029181241989, -0.3825279176235199, -0.8785372972488403, 0.2736508846282959, -0.8544469475746155, -0.30421218276023865, -0.3284086287021637, -1.1964305639266968, -0.28904372453689575, -0.2703471779823303, -0.17547982931137085, -0.720352828502655, 0.5580241084098816, 0.4938962459564209, -0.8999855518341064, 1.4067660570144653, -0.6221383213996887, -0.05379591882228851, -0.47109317779541016, 0.5051641464233398, -0.2062557339668274, -0.3775536119937897, -0.16797861456871033, -0.35783153772354126, 0.20914340019226074, 0.9683688879013062, -1.6379461288452148, 0.46675652265548706, 0.19552746415138245, 0.6212691068649292, 1.4984498023986816, 0.42666980624198914, 0.29159870743751526, 0.1483951359987259, 0.10423842072486877, 0.7934440970420837, 0.0823998749256134, -0.7006613612174988, -0.7590985298156738, 0.26069456338882446, 0.2320711314678192, -0.7351011633872986, 0.8095827698707581, 0.09962201863527298, 1.9142853021621704, 0.1450367271900177, 0.1953464299440384, -0.5895251631736755, 0.4876668155193329, 1.0422173738479614, 0.40432968735694885, -0.8087466955184937, 0.5486242175102234, 0.33975324034690857, -0.11634433269500732, -0.8106091618537903, -0.8604532480239868, -0.6263169050216675, -0.7630146145820618]",3493
1274,365,"[0.5921998023986816, 0.3332485556602478, -0.0027533380780369043, 0.3245849311351776, 0.15970461070537567, -0.09170455485582352, 0.27569088339805603, 0.39584070444107056, -0.5579149723052979, 0.4627699553966522, -0.3586958944797516, 0.5716358423233032, -0.16420099139213562, -1.0128450393676758, 0.09584970027208328, -1.0177676677703857, -0.0660538449883461, -0.18047085404396057, -0.28896990418434143, -0.07812973111867905, 1.4050476551055908, -0.7203847169876099, -0.42187371850013733, 0.20185178518295288, 0.3436097800731659, 0.060521747916936874, -0.42450767755508423, 0.2505747079849243, -0.48957809805870056, 0.5990659594535828, 0.2855541408061981, 0.25717300176620483, -0.6769127249717712, 0.5001639127731323, 0.5391308069229126, 0.37121739983558655, 0.6229988932609558, 0.5918097496032715, -0.37858957052230835, 0.3506843149662018, -0.557758092880249, 0.010468348860740662, -0.4936267137527466, 0.023102164268493652, -0.7308515310287476, -0.692424476146698, -1.1940488815307617, 0.3369535803794861, -0.10671393573284149, 0.5101974010467529, 0.5047445893287659, 0.008305700495839119, 0.3207109570503235, -0.14045338332653046, 0.10787542164325714, -0.5181455612182617, -0.9179589748382568, 0.12137262523174286, 1.2580441236495972, 0.003462390275672078, -0.2128733992576599, -0.4650002717971802, -1.1751868724822998, -0.30371949076652527]",901
1275,172,"[0.1767965406179428, 1.4084802865982056, -1.099871277809143, 1.4985625743865967, 0.48982489109039307, 0.17944033443927765, -0.32235080003738403, -0.64728844165802, 0.04763485863804817, 0.7574508190155029, -0.924674391746521, 0.8294305801391602, 0.5081527829170227, -0.3390863239765167, 0.13557784259319305, -0.40259963274002075, 0.20710813999176025, -0.33463507890701294, 0.18135541677474976, -1.0227818489074707, 1.699708342552185, -0.6146788597106934, -1.1655851602554321, -0.028222132474184036, 1.1175884008407593, 0.17949652671813965, -0.6671989560127258, -1.0909837484359741, -0.18411238491535187, 0.6386722326278687, -0.14544740319252014, -1.0199074745178223, -0.8294431567192078, -0.8738170862197876, 0.17944343388080597, 0.4895590841770172, 0.38452279567718506, -0.0673915296792984, -1.1069262027740479, -0.09168946743011475, -0.5841823220252991, -0.9422127604484558, 0.37307214736938477, -0.05483800172805786, 0.24836605787277222, 0.5642765164375305, -1.0831687450408936, 0.49696987867355347, 0.36356472969055176, -0.3864070475101471, -0.08661288022994995, 0.6902693510055542, 0.10265209525823593, -0.18049976229667664, 0.9483197927474976, 0.8263972401618958, -0.30572858452796936, -0.09644529968500137, 1.3010780811309814, -0.21162542700767517, -1.0305603742599487, 0.15006928145885468, -0.18424947559833527, 0.02098691277205944]",1506
